year,month,day,hour,Quarter,Days_since_start,Overturning_Strength
2011,9,9,0,3,2717,19.172474
2011,9,9,12,3,2717.5,19.440308
2011,9,10,0,3,2718,19.717145
2011,9,10,12,3,2718.5,19.977603
2011,9,11,0,3,2719,20.196034
2011,9,11,12,3,2719.5,20.348754
2011,9,12,0,3,2720,20.416231
2011,9,12,12,3,2720.5,20.385005
2011,9,13,0,3,2721,20.249142
2011,9,13,12,3,2721.5,20.011054
2011,9,14,0,3,2722,19.681584
2011,9,14,12,3,2722.5,19.279329
2011,9,15,0,3,2723,18.829248
2011,9,15,12,3,2723.5,18.360685
2011,9,16,0,3,2724,17.904972
2011,9,16,12,3,2724.5,17.492855
2011,9,17,0,3,2725,17.151954
2011,9,17,12,3,2725.5,16.904501
2011,9,18,0,3,2726,16.765545
2011,9,18,12,3,2726.5,16.741783
2011,9,19,0,3,2727,16.831106
2011,9,19,12,3,2727.5,17.0229
2011,9,20,0,3,2728,17.299057
2011,9,20,12,3,2728.5,17.635606
2011,9,21,0,3,2729,18.004807
2011,9,21,12,3,2729.5,18.377519
2011,9,22,0,3,2730,18.72562
2011,9,22,12,3,2730.5,19.024265
2011,9,23,0,3,2731,19.253781
2011,9,23,12,3,2731.5,19.401023
2011,9,24,0,3,2732,19.460113
2011,9,24,12,3,2732.5,19.432484
2011,9,25,0,3,2733,19.326285
2011,9,25,12,3,2733.5,19.155214
2011,9,26,0,3,2734,18.936942
2011,9,26,12,3,2734.5,18.691279
2011,9,27,0,3,2735,18.438297
2011,9,27,12,3,2735.5,18.196575
2011,9,28,0,3,2736,17.981739
2011,9,28,12,3,2736.5,17.805391
2011,9,29,0,3,2737,17.674515
2011,9,29,12,3,2737.5,17.591356
2011,9,30,0,3,2738,17.553728
2011,9,30,12,3,2738.5,17.555691
2011,10,1,0,4,2739,17.588471
2011,10,1,12,4,2739.5,17.64152
2011,10,2,0,4,2740,17.703592
2011,10,2,12,4,2740.5,17.76373
2011,10,3,0,4,2741,17.812097
2011,10,3,12,4,2741.5,17.840587
2011,10,4,0,4,2742,17.843201
2011,10,4,12,4,2742.5,17.81619
2011,10,5,0,4,2743,17.757993
2011,10,5,12,4,2743.5,17.669027
2011,10,6,0,4,2744,17.551378
2011,10,6,12,4,2744.5,17.408475
2011,10,7,0,4,2745,17.244785
2011,10,7,12,4,2745.5,17.065597
2011,10,8,0,4,2746,16.876894
2011,10,8,12,4,2746.5,16.685324
2011,10,9,0,4,2747,16.498243
2011,10,9,12,4,2747.5,16.323778
2011,10,10,0,4,2748,16.170864
2011,10,10,12,4,2748.5,16.0492
2011,10,11,0,4,2749,15.969061
2011,10,11,12,4,2749.5,15.940954
2011,10,12,0,4,2750,15.975078
2011,10,12,12,4,2750.5,16.080617
2011,10,13,0,4,2751,16.264885
2011,10,13,12,4,2751.5,16.532396
2011,10,14,0,4,2752,16.883955
2011,10,14,12,4,2752.5,17.315869
2011,10,15,0,4,2753,17.819393
2011,10,15,12,4,2753.5,18.380543
2011,10,16,0,4,2754,18.980336
2011,10,16,12,4,2754.5,19.595524
2011,10,17,0,4,2755,20.199819
2011,10,17,12,4,2755.5,20.765557
2011,10,18,0,4,2756,21.265681
2011,10,18,12,4,2756.5,21.675902
2011,10,19,0,4,2757,21.976839
2011,10,19,12,4,2757.5,22.155918
2011,10,20,0,4,2758,22.208837
2011,10,20,12,4,2758.5,22.140398
2011,10,21,0,4,2759,21.96458
2011,10,21,12,4,2759.5,21.703773
2011,10,22,0,4,2760,21.387183
2011,10,22,12,4,2760.5,21.048512
2011,10,23,0,4,2761,20.723077
2011,10,23,12,4,2761.5,20.444639
2011,10,24,0,4,2762,20.242226
2011,10,24,12,4,2762.5,20.137275
2011,10,25,0,4,2763,20.141374
2011,10,25,12,4,2763.5,20.254868
2011,10,26,0,4,2764,20.466456
2011,10,26,12,4,2764.5,20.753863
2011,10,27,0,4,2765,21.085489
2011,10,27,12,4,2765.5,21.422909
2011,10,28,0,4,2766,21.72395
2011,10,28,12,4,2766.5,21.946053
2011,10,29,0,4,2767,22.049607
2011,10,29,12,4,2767.5,22.000951
2011,10,30,0,4,2768,21.774806
2011,10,30,12,4,2768.5,21.355964
2011,10,31,0,4,2769,20.740156
2011,10,31,12,4,2769.5,19.934091
2011,11,1,0,4,2770,18.954763
2011,11,1,12,4,2770.5,17.828139
2011,11,2,0,4,2771,16.587412
2011,11,2,12,4,2771.5,15.270993
2011,11,3,0,4,2772,13.920424
2011,11,3,12,4,2772.5,12.578347
2011,11,4,0,4,2773,11.286673
2011,11,4,12,4,2773.5,10.084992
2011,11,5,0,4,2774,9.0093054
2011,11,5,12,4,2774.5,8.091058
2011,11,6,0,4,2775,7.3564729
2011,11,6,12,4,2775.5,6.8261484
2011,11,7,0,4,2776,6.5148697
2011,11,7,12,4,2776.5,6.4315786
2011,11,8,0,4,2777,6.5794415
2011,11,8,12,4,2777.5,6.9559593
2011,11,9,0,4,2778,7.5530795
2011,11,9,12,4,2778.5,8.3572896
2011,11,10,0,4,2779,9.349706
2011,11,10,12,4,2779.5,10.506197
2011,11,11,0,4,2780,11.797603
2011,11,11,12,4,2780.5,13.19014
2011,11,12,0,4,2781,14.646034
2011,11,12,12,4,2781.5,16.124473
2011,11,13,0,4,2782,17.582855
2011,11,13,12,4,2782.5,18.978339
2011,11,14,0,4,2783,20.269613
2011,11,14,12,4,2783.5,21.418784
2011,11,15,0,4,2784,22.393247
2011,11,15,12,4,2784.5,23.16739
2011,11,16,0,4,2785,23.723992
2011,11,16,12,4,2785.5,24.055181
2011,11,17,0,4,2786,24.162861
2011,11,17,12,4,2786.5,24.058565
2011,11,18,0,4,2787,23.762742
2011,11,18,12,4,2787.5,23.303517
2011,11,19,0,4,2788,22.715043
2011,11,19,12,4,2788.5,22.03556
2011,11,20,0,4,2789,21.305289
2011,11,20,12,4,2789.5,20.564311
2011,11,21,0,4,2790,19.850527
2011,11,21,12,4,2790.5,19.197816
2011,11,22,0,4,2791,18.634453
2011,11,22,12,4,2791.5,18.181854
2011,11,23,0,4,2792,17.853714
2011,11,23,12,4,2792.5,17.655558
2011,11,24,0,4,2793,17.584757
2011,11,24,12,4,2793.5,17.631021
2011,11,25,0,4,2794,17.777365
2011,11,25,12,4,2794.5,18.001509
2011,11,26,0,4,2795,18.277654
2011,11,26,12,4,2795.5,18.57852
2011,11,27,0,4,2796,18.877512
2011,11,27,12,4,2796.5,19.150849
2011,11,28,0,4,2797,19.379488
2011,11,28,12,4,2797.5,19.550681
2011,11,29,0,4,2798,19.659018
2011,11,29,12,4,2798.5,19.706867
2011,11,30,0,4,2799,19.704155
2011,11,30,12,4,2799.5,19.667499
2011,12,1,0,4,2800,19.618763
2011,12,1,12,4,2800.5,19.58314
2011,12,2,0,4,2801,19.586923
2011,12,2,12,4,2801.5,19.655147
2011,12,3,0,4,2802,19.809266
2011,12,3,12,4,2802.5,20.065066
2011,12,4,0,4,2803,20.430954
2011,12,4,12,4,2803.5,20.90676
2011,12,5,0,4,2804,21.483152
2011,12,5,12,4,2804.5,22.14172
2011,12,6,0,4,2805,22.855749
2011,12,6,12,4,2805.5,23.59166
2011,12,7,0,4,2806,24.311043
2011,12,7,12,4,2806.5,24.973159
2011,12,8,0,4,2807,25.537748
2011,12,8,12,4,2807.5,25.967944
2011,12,9,0,4,2808,26.233057
2011,12,9,12,4,2808.5,26.310996
2011,12,10,0,4,2809,26.190108
2011,12,10,12,4,2809.5,25.870257
2011,12,11,0,4,2810,25.363008
2011,12,11,12,4,2810.5,24.690903
2011,12,12,0,4,2811,23.885871
2011,12,12,12,4,2811.5,22.986922
2011,12,13,0,4,2812,22.037354
2011,12,13,12,4,2812.5,21.081726
2011,12,14,0,4,2813,20.162893
2011,12,14,12,4,2813.5,19.319339
2011,12,15,0,4,2814,18.583011
2011,12,15,12,4,2814.5,17.977762
2011,12,16,0,4,2815,17.518462
2011,12,16,12,4,2815.5,17.21071
2011,12,17,0,4,2816,17.051097
2011,12,17,12,4,2816.5,17.027879
2011,12,18,0,4,2817,17.121982
2011,12,18,12,4,2817.5,17.308243
2011,12,19,0,4,2818,17.556847
2011,12,19,12,4,2818.5,17.834953
2011,12,20,0,4,2819,18.108491
2011,12,20,12,4,2819.5,18.34414
2011,12,21,0,4,2820,18.511428
2011,12,21,12,4,2820.5,18.584861
2011,12,22,0,4,2821,18.545943
2011,12,22,12,4,2821.5,18.38487
2011,12,23,0,4,2822,18.101698
2011,12,23,12,4,2822.5,17.706778
2011,12,24,0,4,2823,17.220296
2011,12,24,12,4,2823.5,16.670876
2011,12,25,0,4,2824,16.093278
2011,12,25,12,4,2824.5,15.525374
2011,12,26,0,4,2825,15.004671
2011,12,26,12,4,2825.5,14.564733
2011,12,27,0,4,2826,14.231908
2011,12,27,12,4,2826.5,14.022703
2011,12,28,0,4,2827,13.942143
2011,12,28,12,4,2827.5,13.983307
2011,12,29,0,4,2828,14.128108
2011,12,29,12,4,2828.5,14.349242
2011,12,30,0,4,2829,14.613101
2011,12,30,12,4,2829.5,14.883305
2011,12,31,0,4,2830,15.124464
2011,12,31,12,4,2830.5,15.305732
2012,1,1,0,1,2831,15.403765
2012,1,1,12,1,2831.5,15.404755
2012,1,2,0,1,2832,15.305349
2012,1,2,12,1,2832.5,15.112389
2012,1,3,0,1,2833,14.841571
2012,1,3,12,1,2833.5,14.515233
2012,1,4,0,1,2834,14.159592
2012,1,4,12,1,2834.5,13.80178
2012,1,5,0,1,2835,13.467051
2012,1,5,12,1,2835.5,13.176468
2012,1,6,0,1,2836,12.945285
2012,1,6,12,1,2836.5,12.782165
2012,1,7,0,1,2837,12.689221
2012,1,7,12,1,2837.5,12.662791
2012,1,8,0,1,2838,12.694786
2012,1,8,12,1,2838.5,12.774352
2012,1,9,0,1,2839,12.889646
2012,1,9,12,1,2839.5,13.02947
2012,1,10,0,1,2840,13.184606
2012,1,10,12,1,2840.5,13.348717
2012,1,11,0,1,2841,13.518769
2012,1,11,12,1,2841.5,13.694984
2012,1,12,0,1,2842,13.880379
2012,1,12,12,1,2842.5,14.080001
2012,1,13,0,1,2843,14.299953
2012,1,13,12,1,2843.5,14.546334
2012,1,14,0,1,2844,14.8242
2012,1,14,12,1,2844.5,15.136614
2012,1,15,0,1,2845,15.48387
2012,1,15,12,1,2845.5,15.86293
2012,1,16,0,1,2846,16.2671
2012,1,16,12,1,2846.5,16.685992
2012,1,17,0,1,2847,17.105741
2012,1,17,12,1,2847.5,17.509513
2012,1,18,0,1,2848,17.878253
2012,1,18,12,1,2848.5,18.191677
2012,1,19,0,1,2849,18.429438
2012,1,19,12,1,2849.5,18.572444
2012,1,20,0,1,2850,18.604241
2012,1,20,12,1,2850.5,18.512396
2012,1,21,0,1,2851,18.289796
2012,1,21,12,1,2851.5,17.935749
2012,1,22,0,1,2852,17.456791
2012,1,22,12,1,2852.5,16.867104
2012,1,23,0,1,2853,16.18843
2012,1,23,12,1,2853.5,15.449456
2012,1,24,0,1,2854,14.684623
2012,1,24,12,1,2854.5,13.9324
2012,1,25,0,1,2855,13.233117
2012,1,25,12,1,2855.5,12.626475
2012,1,26,0,1,2856,12.148926
2012,1,26,12,1,2856.5,11.831116
2012,1,27,0,1,2857,11.695595
2012,1,27,12,1,2857.5,11.755009
2012,1,28,0,1,2858,12.010912
2012,1,28,12,1,2858.5,12.453329
2012,1,29,0,1,2859,13.061119
2012,1,29,12,1,2859.5,13.803129
2012,1,30,0,1,2860,14.640065
2012,1,30,12,1,2860.5,15.526929
2012,1,31,0,1,2861,16.415858
2012,1,31,12,1,2861.5,17.259116
2012,2,1,0,1,2862,18.012036
2012,2,1,12,1,2862.5,18.635652
2012,2,2,0,1,2863,19.098858
2012,2,2,12,1,2863.5,19.379942
2012,2,3,0,1,2864,19.467414
2012,2,3,12,1,2864.5,19.36013
2012,2,4,0,1,2865,19.066771
2012,2,4,12,1,2865.5,18.604766
2012,2,5,0,1,2866,17.998822
2012,2,5,12,1,2866.5,17.279208
2012,2,6,0,1,2867,16.479931
2012,2,6,12,1,2867.5,15.636963
2012,2,7,0,1,2868,14.786584
2012,2,7,12,1,2868.5,13.963933
2012,2,8,0,1,2869,13.201759
2012,2,8,12,1,2869.5,12.529384
2012,2,9,0,1,2870,11.971824
2012,2,9,12,1,2870.5,11.549026
2012,2,10,0,1,2871,11.275197
2012,2,10,12,1,2871.5,11.158188
2012,2,11,0,1,2872,11.19897
2012,2,11,12,1,2872.5,11.391249
2012,2,12,0,1,2873,11.721308
2012,2,12,12,1,2873.5,12.16818
2012,2,13,0,1,2874,12.704262
2012,2,13,12,1,2874.5,13.296433
2012,2,14,0,1,2875,13.907708
2012,2,14,12,1,2875.5,14.499386
2012,2,15,0,1,2876,15.033571
2012,2,15,12,1,2876.5,15.475874
2012,2,16,0,1,2877,15.798075
2012,2,16,12,1,2877.5,15.980478
2012,2,17,0,1,2878,16.013702
2012,2,17,12,1,2878.5,15.899717
2012,2,18,0,1,2879,15.651958
2012,2,18,12,1,2879.5,15.294478
2012,2,19,0,1,2880,14.860175
2012,2,19,12,1,2880.5,14.388224
2012,2,20,0,1,2881,13.920942
2012,2,20,12,1,2881.5,13.500354
2012,2,21,0,1,2882,13.164796
2012,2,21,12,1,2882.5,12.945836
2012,2,22,0,1,2883,12.865818
2012,2,22,12,1,2883.5,12.936207
2012,2,23,0,1,2884,13.156897
2012,2,23,12,1,2884.5,13.516479
2012,2,24,0,1,2885,13.993427
2012,2,24,12,1,2885.5,14.558056
2012,2,25,0,1,2886,15.175036
2012,2,25,12,1,2886.5,15.80624
2012,2,26,0,1,2887,16.413662
2012,2,26,12,1,2887.5,16.962175
2012,2,27,0,1,2888,17.42193
2012,2,27,12,1,2888.5,17.770254
2012,2,28,0,1,2889,17.992933
2012,2,28,12,1,2889.5,18.084864
2012,2,29,0,1,2890,18.05006
2012,2,29,12,1,2890.5,17.901071
2012,3,1,0,1,2891,17.657879
2012,3,1,12,1,2891.5,17.346363
2012,3,2,0,1,2892,16.996435
2012,3,2,12,1,2892.5,16.639963
2012,3,3,0,1,2893,16.308594
2012,3,3,12,1,2893.5,16.031614
2012,3,4,0,1,2894,15.833979
2012,3,4,12,1,2894.5,15.734659
2012,3,5,0,1,2895,15.745407
2012,3,5,12,1,2895.5,15.870078
2012,3,6,0,1,2896,16.104555
2012,3,6,12,1,2896.5,16.437294
2012,3,7,0,1,2897,16.850465
2012,3,7,12,1,2897.5,17.321559
2012,3,8,0,1,2898,17.825312
2012,3,8,12,1,2898.5,18.335756
2012,3,9,0,1,2899,18.828169
2012,3,9,12,1,2899.5,19.280755
2012,3,10,0,1,2900,19.675901
2012,3,10,12,1,2900.5,20.000924
2012,3,11,0,1,2901,20.248316
2012,3,11,12,1,2901.5,20.41553
2012,3,12,0,1,2902,20.504405
2012,3,12,12,1,2902.5,20.520384
2012,3,13,0,1,2903,20.47162
2012,3,13,12,1,2903.5,20.368109
2012,3,14,0,1,2904,20.220896
2012,3,14,12,1,2904.5,20.041409
2012,3,15,0,1,2905,19.840904
2012,3,15,12,1,2905.5,19.630016
2012,3,16,0,1,2906,19.418365
2012,3,16,12,1,2906.5,19.214199
2012,3,17,0,1,2907,19.024061
2012,3,17,12,1,2907.5,18.852468
2012,3,18,0,1,2908,18.701651
2012,3,18,12,1,2908.5,18.571359
2012,3,19,0,1,2909,18.458804
2012,3,19,12,1,2909.5,18.358762
2012,3,20,0,1,2910,18.26388
2012,3,20,12,1,2910.5,18.165193
2012,3,21,0,1,2911,18.052838
2012,3,21,12,1,2911.5,17.916938
2012,3,22,0,1,2912,17.748583
2012,3,22,12,1,2912.5,17.540841
2012,3,23,0,1,2913,17.289693
2012,3,23,12,1,2913.5,16.994792
2012,3,24,0,1,2914,16.659953
2012,3,24,12,1,2914.5,16.293287
2012,3,25,0,1,2915,15.906917
2012,3,25,12,1,2915.5,15.516263
2012,3,26,0,1,2916,15.138924
2012,3,26,12,1,2916.5,14.793229
2012,3,27,0,1,2917,14.496579
2012,3,27,12,1,2917.5,14.26376
2012,3,28,0,1,2918,14.105387
2012,3,28,12,1,2918.5,14.026677
2012,3,29,0,1,2919,14.026681
2012,3,29,12,1,2919.5,14.098092
2012,3,30,0,1,2920,14.227653
2012,3,30,12,1,2920.5,14.397129
2012,3,31,0,1,2921,14.584766
2012,3,31,12,1,2921.5,14.767066
2012,4,1,0,2,2922,14.920733
2012,4,1,12,2,2922.5,15.024594
2012,4,2,0,2,2923,15.061341
2012,4,2,12,2,2923.5,15.018941
2012,4,3,0,2,2924,14.89164
2012,4,3,12,2,2924.5,14.680463
2012,4,4,0,2,2925,14.393229
2012,4,4,12,2,2925.5,14.044064
2012,4,5,0,2,2926,13.652461
2012,4,5,12,2,2926.5,13.241958
2012,4,6,0,2,2927,12.83852
2012,4,6,12,2,2927.5,12.468732
2012,4,7,0,2,2928,12.157919
2012,4,7,12,2,2928.5,11.928349
2012,4,8,0,2,2929,11.797629
2012,4,8,12,2,2929.5,11.777424
2012,4,9,0,2,2930,11.872597
2012,4,9,12,2,2930.5,12.080815
2012,4,10,0,2,2931,12.392651
2012,4,10,12,2,2931.5,12.792153
2012,4,11,0,2,2932,13.257819
2012,4,11,12,2,2932.5,13.763903
2012,4,12,0,2,2933,14.281937
2012,4,12,12,2,2933.5,14.782376
2012,4,13,0,2,2934,15.236256
2012,4,13,12,2,2934.5,15.616764
2012,4,14,0,2,2935,15.900654
2012,4,14,12,2,2935.5,16.069433
2012,4,15,0,2,2936,16.110282
2012,4,15,12,2,2936.5,16.016669
2012,4,16,0,2,2937,15.788662
2012,4,16,12,2,2937.5,15.432922
2012,4,17,0,2,2938,14.962403
2012,4,17,12,2,2938.5,14.395773
2012,4,18,0,2,2939,13.756603
2012,4,18,12,2,2939.5,13.072358
2012,4,19,0,2,2940,12.373233
2012,4,19,12,2,2940.5,11.690888
2012,4,20,0,2,2941,11.057123
2012,4,20,12,2,2941.5,10.50253
2012,4,21,0,2,2942,10.055155
2012,4,21,12,2,2942.5,9.7392075
2012,4,22,0,2,2943,9.5738525
2012,4,22,12,2,2943.5,9.5721124
2012,4,23,0,2,2944,9.7399439
2012,4,23,12,2,2944.5,10.07554
2012,4,24,0,2,2945,10.568927
2012,4,24,12,2,2945.5,11.201931
2012,4,25,0,2,2946,11.948558
2012,4,25,12,2,2946.5,12.775849
2012,4,26,0,2,2947,13.645182
2012,4,26,12,2,2947.5,14.514008
2012,4,27,0,2,2948,15.337915
2012,4,27,12,2,2948.5,16.07291
2012,4,28,0,2,2949,16.677768
2012,4,28,12,2,2949.5,17.116281
2012,4,29,0,2,2950,17.359267
2012,4,29,12,2,2950.5,17.386199
2012,4,30,0,2,2951,17.186378
2012,4,30,12,2,2951.5,16.759585
2012,5,1,0,2,2952,16.116197
2012,5,1,12,2,2952.5,15.276792
2012,5,2,0,2,2953,14.271273
2012,5,2,12,2,2953.5,13.137565
2012,5,3,0,2,2954,11.919947
2012,5,3,12,2,2954.5,10.667081
2012,5,4,0,2,2955,9.4298079
2012,5,4,12,2,2955.5,8.2587899
2012,5,5,0,2,2956,7.2020857
2012,5,5,12,2,2956.5,6.3027714
2012,5,6,0,2,2957,5.5967242
2012,5,6,12,2,2957.5,5.1107087
2012,5,7,0,2,2958,4.8609023
2012,5,7,12,2,2958.5,4.8519928
2012,5,8,0,2,2959,5.0769526
2012,5,8,12,2,2959.5,5.5175568
2012,5,9,0,2,2960,6.1456516
2012,5,9,12,2,2960.5,6.9251161
2012,5,10,0,2,2961,7.8143898
2012,5,10,12,2,2961.5,8.7693755
2012,5,11,0,2,2962,9.7464803
2012,5,11,12,2,2962.5,10.705537
2012,5,12,0,2,2963,11.612349
2012,5,12,12,2,2963.5,12.440635
2012,5,13,0,2,2964,13.173211
2012,5,13,12,2,2964.5,13.802312
2012,5,14,0,2,2965,14.329054
2012,5,14,12,2,2965.5,14.762114
2012,5,15,0,2,2966,15.115785
2012,5,15,12,2,2966.5,15.407619
2012,5,16,0,2,2967,15.655927
2012,5,16,12,2,2967.5,15.877372
2012,5,17,0,2,2968,16.084934
2012,5,17,12,2,2968.5,16.286419
2012,5,18,0,2,2969,16.483668
2012,5,18,12,2,2969.5,16.672525
2012,5,19,0,2,2970,16.843536
2012,5,19,12,2,2970.5,16.98329
2012,5,20,0,2,2971,17.076233
2012,5,20,12,2,2971.5,17.106745
2012,5,21,0,2,2972,17.06126
2012,5,21,12,2,2972.5,16.930183
2012,5,22,0,2,2973,16.709418
2012,5,22,12,2,2973.5,16.40135
2012,5,23,0,2,2974,16.01515
2012,5,23,12,2,2974.5,15.566403
2012,5,24,0,2,2975,15.076035
2012,5,24,12,2,2975.5,14.568674
2012,5,25,0,2,2976,14.070535
2012,5,25,12,2,2976.5,13.607068
2012,5,26,0,2,2977,13.200552
2012,5,26,12,2,2977.5,12.867895
2012,5,27,0,2,2978,12.618866
2012,5,27,12,2,2978.5,12.454945
2012,5,28,0,2,2979,12.368961
2012,5,28,12,2,2979.5,12.345554
2012,5,29,0,2,2980,12.362487
2012,5,29,12,2,2980.5,12.392674
2012,5,30,0,2,2981,12.406771
2012,5,30,12,2,2981.5,12.376091
2012,5,31,0,2,2982,12.275554
2012,5,31,12,2,2982.5,12.086397
2012,6,1,0,2,2983,11.798367
2012,6,1,12,2,2983.5,11.411161
2012,6,2,0,2,2984,10.934954
2012,6,2,12,2,2984.5,10.389927
2012,6,3,0,2,2985,9.8048129
2012,6,3,12,2,2985.5,9.2145711
2012,6,4,0,2,2986,8.6573775
2012,6,4,12,2,2986.5,8.171202
2012,6,5,0,2,2987,7.7902758
2012,6,5,12,2,2987.5,7.5417754
2012,6,6,0,2,2988,7.4430316
2012,6,6,12,2,2988.5,7.499536
2012,6,7,0,2,2989,7.703949
2012,6,7,12,2,2989.5,8.0362326
2012,6,8,0,2,2990,8.4649329
2012,6,8,12,2,2990.5,8.9495357
2012,6,9,0,2,2991,9.4437168
2012,6,9,12,2,2991.5,9.8992198
2012,6,10,0,2,2992,10.270023
2012,6,10,12,2,2992.5,10.516414
2012,6,11,0,2,2993,10.608599
2012,6,11,12,2,2993.5,10.529469
2012,6,12,0,2,2994,10.276277
2012,6,12,12,2,2994.5,9.8610238
2012,6,13,0,2,2995,9.3095125
2012,6,13,12,2,2995.5,8.6591628
2012,6,14,0,2,2996,7.9557869
2012,6,14,12,2,2996.5,7.2496496
2012,6,15,0,2,2997,6.5911962
2012,6,15,12,2,2997.5,6.0268598
2012,6,16,0,2,2998,5.595342
2012,6,16,12,2,2998.5,5.3247023
2012,6,17,0,2,2999,5.2304951
2012,6,17,12,2,2999.5,5.315084
2012,6,18,0,2,3000,5.568136
2012,6,18,12,2,3000.5,5.9681874
2012,6,19,0,2,3001,6.4850759
2012,6,19,12,2,3001.5,7.0829678
2012,6,20,0,2,3002,7.7236758
2012,6,20,12,2,3002.5,8.3699568
2012,6,21,0,2,3003,8.9885096
2012,6,21,12,2,3003.5,9.5524368
2012,6,22,0,2,3004,10.042997
2012,6,22,12,2,3004.5,10.450546
2012,6,23,0,2,3005,10.774631
2012,6,23,12,2,3005.5,11.023284
2012,6,24,0,2,3006,11.211597
2012,6,24,12,2,3006.5,11.359743
2012,6,25,0,2,3007,11.49062
2012,6,25,12,2,3007.5,11.627339
2012,6,26,0,2,3008,11.790766
2012,6,26,12,2,3008.5,11.997363
2012,6,27,0,2,3009,12.257494
2012,6,27,12,2,3009.5,12.574383
2012,6,28,0,2,3010,12.943814
2012,6,28,12,2,3010.5,13.354633
2012,6,29,0,2,3011,13.790006
2012,6,29,12,2,3011.5,14.229338
2012,6,30,0,2,3012,14.650673
2012,6,30,12,2,3012.5,15.033321
2012,7,1,0,3,3013,15.360449
2012,7,1,12,3,3013.5,15.621332
2012,7,2,0,3,3014,15.813007
2012,7,2,12,3,3014.5,15.941118
2012,7,3,0,3,3015,16.019818
2012,7,3,12,3,3015.5,16.07071
2012,7,4,0,3,3016,16.120899
2012,7,4,12,3,3016.5,16.200331
2012,7,5,0,3,3017,16.338683
2012,7,5,12,3,3017.5,16.562118
2012,7,6,0,3,3018,16.890242
2012,7,6,12,3,3018.5,17.333583
2012,7,7,0,3,3019,17.891893
2012,7,7,12,3,3019.5,18.553457
2012,7,8,0,3,3020,19.295534
2012,7,8,12,3,3020.5,20.085917
2012,7,9,0,3,3021,20.885496
2012,7,9,12,3,3021.5,21.651593
2012,7,10,0,3,3022,22.341743
2012,7,10,12,3,3022.5,22.917556
2012,7,11,0,3,3023,23.348248
2012,7,11,12,3,3023.5,23.613478
2012,7,12,0,3,3024,23.705163
2012,7,12,12,3,3024.5,23.62809
2012,7,13,0,3,3025,23.399211
2012,7,13,12,3,3025.5,23.045709
2012,7,14,0,3,3026,22.602017
2012,7,14,12,3,3026.5,22.106121
2012,7,15,0,3,3027,21.595539
2012,7,15,12,3,3027.5,21.103441
2012,7,16,0,3,3028,20.65532
2012,7,16,12,3,3028.5,20.266605
2012,7,17,0,3,3029,19.941471
2012,7,17,12,3,3029.5,19.672974
2012,7,18,0,3,3030,19.444489
2012,7,18,12,3,3030.5,19.232258
2012,7,19,0,3,3031,19.008754
2012,7,19,12,3,3031.5,18.746458
2012,7,20,0,3,3032,18.421594
2012,7,20,12,3,3032.5,18.017404
2012,7,21,0,3,3033,17.526574
2012,7,21,12,3,3033.5,16.952556
2012,7,22,0,3,3034,16.309641
2012,7,22,12,3,3034.5,15.621798
2012,7,23,0,3,3035,14.920443
2012,7,23,12,3,3035.5,14.241401
2012,7,24,0,3,3036,13.621425
2012,7,24,12,3,3036.5,13.094668
2012,7,25,0,3,3037,12.68949
2012,7,25,12,3,3037.5,12.425931
2012,7,26,0,3,3038,12.314085
2012,7,26,12,3,3038.5,12.353509
2012,7,27,0,3,3039,12.533664
2012,7,27,12,3,3039.5,12.835289
2012,7,28,0,3,3040,13.232499
2012,7,28,12,3,3040.5,13.695364
2012,7,29,0,3,3041,14.192661
2012,7,29,12,3,3041.5,14.694523
2012,7,30,0,3,3042,15.174735
2012,7,30,12,3,3042.5,15.61248
2012,7,31,0,3,3043,15.993424
2012,7,31,12,3,3043.5,16.310099
2012,8,1,0,3,3044,16.56162
2012,8,1,12,3,3044.5,16.752833
2012,8,2,0,3,3045,16.893051
2012,8,2,12,3,3045.5,16.994551
2012,8,3,0,3,3046,17.071012
2012,8,3,12,3,3046.5,17.136056
2012,8,4,0,3,3047,17.202035
2012,8,4,12,3,3047.5,17.279119
2012,8,5,0,3,3048,17.374751
2012,8,5,12,3,3048.5,17.493409
2012,8,6,0,3,3049,17.636647
2012,8,6,12,3,3049.5,17.803307
2012,8,7,0,3,3050,17.989816
2012,8,7,12,3,3050.5,18.190493
2012,8,8,0,3,3051,18.397817
2012,8,8,12,3,3051.5,18.602624
2012,8,9,0,3,3052,18.794285
2012,8,9,12,3,3052.5,18.960887
2012,8,10,0,3,3053,19.089513
2012,8,10,12,3,3053.5,19.166681
2012,8,11,0,3,3054,19.178986
2012,8,11,12,3,3054.5,19.113979
2012,8,12,0,3,3055,18.961229
2012,8,12,12,3,3055.5,18.71352
2012,8,13,0,3,3056,18.368036
2012,8,13,12,3,3056.5,17.927414
2012,8,14,0,3,3057,17.400503
2012,8,14,12,3,3057.5,16.802695
2012,8,15,0,3,3058,16.155731
2012,8,15,12,3,3058.5,15.486925
2012,8,16,0,3,3059,14.827813
2012,8,16,12,3,3059.5,14.212298
2012,8,17,0,3,3060,13.674404
2012,8,17,12,3,3060.5,13.245825
2012,8,18,0,3,3061,12.953447
2012,8,18,12,3,3061.5,12.817083
2012,8,19,0,3,3062,12.847614
2012,8,19,12,3,3062.5,13.045724
2012,8,20,0,3,3063,13.401373
2012,8,20,12,3,3063.5,13.894083
2012,8,21,0,3,3064,14.494059
